GMC,gem_name,YEAR,AGE_MEAN,Income_MEAN,Moving_Count_MEAN,Lifeevents_Count_MEAN,UniqueMed_Count_MEAN,ZVWKOSTENTOTAAL_MEAN,ZVWKHUISARTS_MEAN,ZVWKHUISARTS_NO_REG_MEAN,ZVWKZIEKENHUIS_MEAN,ZVWKFARMACIE_MEAN,ZVWKOSTENPSYCHO_MEAN
GM0484,Alphen aan den Rijn,2023,41.8101452993503,42258.6309414411,0.0841357819723634,0.931483970833842,3.81934167215273,,,,,,
GM0484,Alphen aan den Rijn,2024,42.1840236082294,,0.0829721094896814,0.50104054229092,,,,,,,
GM0503,Delft,2009,37.9299949861443,,0.134672706592933,0.680875991348234,3.90192086936558,1988.30287035192,114.357432252238,63.9009916739284,1083.1775390317,310.633074346669,261.146131862595
GM0503,Delft,2010,37.8659783462385,,0.144681967978069,0.878525193190567,3.96556564192539,2068.93744318595,118.710074588509,59.9637839765848,1120.05289237645,314.520799282436,288.960026828123
GM0503,Delft,2011,37.9218196102386,24615.0272323379,0.140140333897895,0.954364621771218,4.0149039884132,2079.6470419204,130.982461896015,68.1379806185837,1130.20944688268,306.572031313222,283.979834434683
GM0503,Delft,2012,37.9682133405746,24677.8274463033,0.135093647422282,0.97085365497503,3.95742409494804,1978.5109910188,125.829586413528,67.997273953423,1089.03789737043,268.287653975246,284.565706819746
GM0503,Delft,2013,38.0091552748924,24935.3845851315,0.12848662978331,0.980302363129312,3.94496239175779,2076.22651765262,128.02614617566,68.6549216294538,1150.71391197518,250.73623329955,291.559802303224
GM0503,Delft,2014,37.9849035614247,25912.4718249654,0.135122020836307,1.00695892263481,3.95163305654409,2046.72697192605,136.807553976555,75.3951837791218,1152.75110571994,247.405458864129,251.473476933068
GM0503,Delft,2015,38.0474472835253,25760.5597356487,0.140756740370223,1.00907292255512,3.9850390320683,2133.68225216821,138.178183155899,75.9891163904634,1095.95530602095,259.14407036808,231.406823451843
GM0503,Delft,2016,38.105612624208,26707.7316840605,0.135383011985409,0.991022039445104,4.0030615304496,2237.73054460615,140.266531771965,78.2672988249335,1210.19466990034,250.753205913988,230.487815489171
GM0503,Delft,2017,38.1331548836981,27708.2077674978,0.150173055942214,1.07662000167659,4.00125436646554,2276.21787732042,141.348546408381,78.547208636006,1229.31030296612,251.572315476188,244.055837066182
GM0503,Delft,2018,38.1950076200199,27889.2812354638,0.129910351968805,1.00231812718219,4.02173126818146,2312.11792594377,153.561439459969,93.3994049658029,1262.92489618699,254.494966998186,232.090813377001
GM0503,Delft,2019,38.2524235750443,30683.756966581,0.131072597620571,1.01378446115288,3.98391521197007,2376.69083859525,156.851499213182,94.4731904467735,1271.06708981535,268.420850447184,249.161066270941
GM0503,Delft,2020,38.337698530904,31208.4173433993,0.137557473656944,1.05572817194493,3.92139146148633,2321.59074774559,160.702659286901,97.2861268967426,1202.88500434107,266.115668916117,265.6450299927
GM0503,Delft,2021,38.3320102009677,32341.5037947016,0.139696220676474,1.03574673480977,3.93373370209403,2381.91913397078,176.664115914214,108.769052251448,1289.33943373883,257.825971579286,202.488730952544
GM0503,Delft,2022,38.3496599189088,33805.8819921295,0.131728160976893,1.029378300318,3.97680623024134,2275.05399393884,180.340264980431,110.973270099359,1359.2850606599,281.624175578675,
GM0503,Delft,2023,38.0930622990034,36626.3437871042,0.141402824704253,1.05966287730302,3.8098933508103,,,,,,
GM0503,Delft,2024,38.4939160554671,,0.130096702027856,0.660995390208478,,,,,,,
GM0518,'s-Gravenhage,2009,37.5603864432647,,0.161414520639018,0.748143830500034,4.23172575370364,2171.67103028317,124.87310520416,74.4732082797861,1114.50260274149,335.460378327799,368.281539454354
GM0518,'s-Gravenhage,2010,37.5571755782494,,0.151478186685608,0.908585438974651,4.32369119427736,2226.7337755288,124.736722300111,66.261572622908,1158.02613217736,346.121063478275,352.098427539512
GM0518,'s-Gravenhage,2011,37.6021995339616,25905.5207806906,0.134556116894114,0.932599825123871,4.40962614237411,2244.00626923208,132.761364439332,69.8140376245493,1182.2659126571,343.707006422629,323.421871326111
GM0518,'s-Gravenhage,2012,37.677175914017,26022.4514114338,0.131326991154665,0.947175944737911,4.32160200688738,2183.14344960043,125.845233763518,68.2815855401878,1237.04710146269,297.87551367158,269.955769013113
GM0518,'s-Gravenhage,2013,37.7673441256745,26215.8617937741,0.13782330180649,0.995609007599328,4.28796910968395,2244.82089190464,132.066583059052,72.9993209531227,1236.01424952356,280.031553080039,313.926325050461
GM0518,'s-Gravenhage,2014,37.8644178946481,27636.9119090273,0.133750152781565,1.00597007591578,4.31098321751858,2245.9338010857,141.35933217592,80.3641276168375,1252.51188626439,270.957701620123,281.270759136042
GM0518,'s-Gravenhage,2015,37.9612532359019,27617.1305733057,0.134414624311125,1.02003788134191,4.33915872252553,2343.80932086069,141.348852055821,79.6692765337396,1202.83017462114,291.822017972975,264.249676348131
GM0518,'s-Gravenhage,2016,38.0555767947527,28734.8853828536,0.133761161229559,1.0231505667667,4.35731733963818,2406.51744346226,146.252507271215,84.7678527375878,1251.10584034924,290.60175740285,260.874654132704
GM0518,'s-Gravenhage,2017,38.1390878759605,29887.7237672541,0.133285413002707,1.03734204345805,4.36884778562206,2449.54343486,149.888730544576,87.8230418768869,1256.143316787,283.375819927286,250.221605921843
GM0518,'s-Gravenhage,2018,38.2700466773167,30059.3825859719,0.12181763662441,1.01306098460692,4.4033438950338,2551.22791506859,164.557476256222,101.741228107707,1293.40288224302,283.500895271892,279.256233918125
GM0518,'s-Gravenhage,2019,38.3858860787592,32317.2944824406,0.119050889300743,1.00032817743873,4.31835228697476,2566.17489592429,175.16910621337,110.698171843071,1293.73748841594,284.091004329289,287.863687878904
GM0518,'s-Gravenhage,2020,38.6120354985111,33041.0800232539,0.125729305782372,1.04872040005883,4.22358341265381,2465.09092873513,175.334697212842,110.978688695359,1207.11008915031,285.552626897497,297.126899560502
GM0518,'s-Gravenhage,2021,38.7594653168258,34520.9257906029,0.124051229641565,1.03896153093373,4.25295085262583,2573.17470130505,192.032271068261,122.073570965309,1353.73102025742,281.081858516524,210.874874874943
GM0518,'s-Gravenhage,2022,38.8164943957692,36518.5089461325,0.122678960395185,1.03604009530041,4.26642173204558,2377.65650253601,199.399561753956,129.911848329282,1366.34975568976,292.826932186827,
GM0518,'s-Gravenhage,2023,39.0214242809422,39156.9650958114,0.117001151575972,1.02815622161671,4.08523508155148,,,,,,
GM0518,'s-Gravenhage,2024,39.4359752979124,,0.119934883019239,0.606956585809996,,,,,,,
GM0534,Hillegom,2009,40.5279477714856,,0.0985101283075622,0.606150793650794,4.00933670492122,2028.71566227839,131.077412899853,80.3648956699426,1099.91384856694,324.64293264889,222.184755952664
GM0534,Hillegom,2010,40.7999849157425,,0.0842559579658473,0.691484899328859,4.0900675024108,2085.91147763883,135.039220414766,76.227325437596,1097.21166000761,331.847149448249,260.420451013834
GM0534,Hillegom,2011,40.961747037396,28411.0567904776,0.0890544946436889,0.776505429417572,4.15273081924577,2123.08984837104,145.392758215962,81.3432516431924,1181.36187511737,324.311087793426,204.300890526711
GM0534,Hillegom,2012,41.2645737567574,28289.3220411664,0.0839765646796243,0.815871693397209,4.02616413857058,1995.02894894335,140.304377339071,80.8625205838305,1147.32951861901,278.399310909433,170.292833364503
GM0534,Hillegom,2013,41.5532853725596,28601.5132911693,0.086453591006225,0.851975051975052,4.11267324093817,2260.23900102794,141.959508740769,81.3941661213432,1296.14208843601,264.600607179584,220.341671806373
GM0534,Hillegom,2014,41.8470188013596,30124.7838183714,0.0784205184980164,0.864562118126273,4.09115547329455,2305.90178597957,149.87135428757,87.2720864478353,1329.88328427505,264.322393333024,195.361318012999
GM0534,Hillegom,2015,42.2004408124182,29668.5994131289,0.0780364139202581,0.923841760101544,4.0891372314242,2235.08729993978,149.163302280313,85.7823581757507,1188.91301167965,259.772334074897,146.565121634771
GM0534,Hillegom,2016,42.3745503716363,31113.4839569691,0.0941052919957993,0.943483275663206,4.09247254927901,2385.30032221049,152.323466942149,88.9636905417813,1338.2350711662,260.722465564739,164.955232937073
GM0534,Hillegom,2017,42.3911100409558,32148.9070879904,0.101017312154203,0.940913006029285,4.07882191601907,2373.49311062184,158.401155643423,93.9907642882823,1321.63231622933,255.789490474479,174.194584831057
GM0534,Hillegom,2018,42.4109158312656,32606.4845993095,0.079460535043113,0.889553429027113,4.08464554277267,2416.76105085196,167.28231748009,100.491466832762,1365.34694710148,244.127903634826,193.045819726832
GM0534,Hillegom,2019,42.4850900441418,34774.0264798916,0.0707723416413908,0.888006515984525,4.05606089929682,2513.35189238185,174.953957642482,105.203097669895,1447.7135097493,252.716409338109,164.59606667551
GM0534,Hillegom,2020,42.5911027605181,35219.8631835189,0.071566391861077,0.89838337182448,3.91804384485666,2383.72044688548,174.222506617257,107.386113463914,1333.88439341803,244.590086906654,198.98983853891
GM0534,Hillegom,2021,42.7089339413829,36936.1502586013,0.0764497970938604,0.917741935483871,3.92038388753717,2522.21371832592,192.615479776909,117.239509902948,1466.17133722718,246.048567915332,137.192083351631
GM0534,Hillegom,2022,42.7548709139945,39409.0222709181,0.0758495145631068,0.915084711165544,3.93068061440678,2330.76743744797,193.475033959947,118.616150913631,1438.38681696683,255.249787038254,
GM0534,Hillegom,2023,42.8116084005493,42766.2117532783,0.0838302947691259,0.92375366568915,3.79851272517469,,,,,,
GM0534,Hillegom,2024,43.0530920946974,,0.0962640582582841,0.564897009394122,,,,,,,
GM0537,Katwijk,2009,37.4773218775446,,0.0839580686149937,0.520846742473003,3.80170009894756,1845.08834382405,126.935659109721,75.7642900959086,971.435353856641,291.60179646549,220.22159420525
GM0537,Katwijk,2010,37.7038674073674,,0.0718360381145015,0.663465262179537,3.85702495929338,1890.90375904082,134.139695056642,74.8701730013967,1001.84712941023,297.488884092309,210.496783165866
GM0537,Katwijk,2011,37.8484952931377,27203.4091771075,0.0798958970258533,0.688400196725919,3.95624886713794,1924.68860824661,147.178652316179,83.6533526883118,1041.45511163865,295.188065090465,200.751176206437
GM0537,Katwijk,2012,38.1325868674563,27220.6479351677,0.0751445086705202,0.701304411549172,3.91377967189075,1996.35420646459,145.05891952477,86.1282347007368,1167.39120184456,269.374421013868,177.212347292568
GM0537,Katwijk,2013,38.4213676650423,27460.4010151466,0.0753406400426486,0.745879328595191,3.99832285115304,2156.59743764531,148.431871179846,88.5742200092545,1244.22923349452,255.160465999586,226.038962507566
GM0537,Katwijk,2014,38.506860724941,29688.5257070844,0.0801834890820897,0.788828726132801,3.96429889298893,2090.47728405384,159.487203312297,97.5587905362826,1188.65979447951,250.819208044164,183.184520478811
GM0537,Katwijk,2015,38.6465546855551,28912.1103176363,0.0902524319288976,0.8376827435442,3.99546225420544,2205.44605664283,158.062968034405,95.715199551359,1177.03150668286,259.218958158081,142.664611300543
GM0537,Katwijk,2016,38.9679577286468,30191.7940599652,0.101125649266576,0.902310231023102,4.01375522062829,2247.86372057318,164.583600719649,101.989286090947,1215.30627892548,256.535833643529,156.854567321113
GM0537,Katwijk,2017,39.2161268272932,31412.2630396806,0.0940560236848098,0.864180912639655,4.06228002011245,2304.74185129147,167.833228142219,103.89453798768,1247.33573898813,254.05303330194,151.459443732535
GM0537,Katwijk,2018,39.441867430539,31818.2625597715,0.0837961844964984,0.842803433354614,4.11241871245022,2421.96980125537,181.195362574625,115.261800211789,1320.20497813041,258.349494774323,174.843164413205
GM0537,Katwijk,2019,39.7057395859764,34318.8319953247,0.0886089254609886,0.886116442738324,4.04264997297784,2467.14385172672,184.35101669635,115.129268069946,1371.97216793754,261.405074349723,166.117700561618
GM0537,Katwijk,2020,39.9421461315572,34908.5099830174,0.0819535064275796,0.838740180389875,3.97938892008235,2323.7395675913,183.736030060822,117.342828174055,1245.50429253939,262.414651388529,179.710929731697
GM0537,Katwijk,2021,40.1943256978755,36847.7677500498,0.0729356564358507,0.845268138801262,4.02740613860469,2492.34396302154,204.555702469276,129.895143838949,1397.99261251674,273.851149951346,129.786943802457
GM0537,Katwijk,2022,40.3320694488938,38979.42004544,0.0822901733591475,0.88788522848034,4.08081713108144,2531.3627705765,209.901406061162,134.139315174038,1528.53239303844,295.314941382646,
GM0537,Katwijk,2023,40.5475260048103,42317.1714450062,0.0774976794896351,0.870734149911409,3.97878183831672,,,,,,
GM0537,Katwijk,2024,40.9693666289043,,0.089454480200981,0.466022611712628,,,,,,,
GM0546,Leiden,2009,37.369012540027,,0.142234070305876,0.687097474491642,3.72763611471041,1840.54385055563,124.041922772228,73.542117162011,948.76109078054,278.622531326404,275.789258398261
